,acousticness,analysis_url,danceability,duration_ms,energy,id,indicator,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
8,0.535,https://api.spotify.com/v1/audio-analysis/60v6gYoZQMD2J9HWBaZG8S,0.669,320067,0.322,60v6gYoZQMD2J9HWBaZG8S,,0.0,2,0.0866,-8.52,0,0.048,83.011,4,https://api.spotify.com/v1/tracks/60v6gYoZQMD2J9HWBaZG8S,audio_features,spotify:track:60v6gYoZQMD2J9HWBaZG8S,0.343
9,0.383,https://api.spotify.com/v1/audio-analysis/7rZM0DhelVreZyEujT4SBW,0.529,196173,0.63,7rZM0DhelVreZyEujT4SBW,,0.0,4,0.14,-7.352,1,0.032,91.0,4,https://api.spotify.com/v1/tracks/7rZM0DhelVreZyEujT4SBW,audio_features,spotify:track:7rZM0DhelVreZyEujT4SBW,0.55
10,0.198,https://api.spotify.com/v1/audio-analysis/0tn15AIyBUAi9WLzzhKQsk,0.456,133213,0.786,0tn15AIyBUAi9WLzzhKQsk,,0.0,1,0.13,-3.877,1,0.237,92.287,4,https://api.spotify.com/v1/tracks/0tn15AIyBUAi9WLzzhKQsk,audio_features,spotify:track:0tn15AIyBUAi9WLzzhKQsk,0.918
11,0.352,https://api.spotify.com/v1/audio-analysis/4494FBU5XHDKLIHWTUVHbO,0.818,272093,0.583,4494FBU5XHDKLIHWTUVHbO,,0.0,11,0.182,-5.87,1,0.0754,90.035,4,https://api.spotify.com/v1/tracks/4494FBU5XHDKLIHWTUVHbO,audio_features,spotify:track:4494FBU5XHDKLIHWTUVHbO,0.817
12,0.675,https://api.spotify.com/v1/audio-analysis/2sIVYyPRxSRtQDMIIljoUH,0.712,253573,0.709,2sIVYyPRxSRtQDMIIljoUH,,1.35e-05,11,0.0838,-7.766,0,0.267,105.996,4,https://api.spotify.com/v1/tracks/2sIVYyPRxSRtQDMIIljoUH,audio_features,spotify:track:2sIVYyPRxSRtQDMIIljoUH,0.742
13,0.114,https://api.spotify.com/v1/audio-analysis/3LQmKdRSbEDhlWey1UZiRZ,0.683,202347,0.667,3LQmKdRSbEDhlWey1UZiRZ,,0.0,11,0.134,-4.877,1,0.0521,105.015,4,https://api.spotify.com/v1/tracks/3LQmKdRSbEDhlWey1UZiRZ,audio_features,spotify:track:3LQmKdRSbEDhlWey1UZiRZ,0.732
14,0.938,https://api.spotify.com/v1/audio-analysis/2NIbokKeWl13vVJVl7HyWT,0.741,178502,0.217,2NIbokKeWl13vVJVl7HyWT,,0.0,5,0.0989,-9.878,1,0.0308,103.105,4,https://api.spotify.com/v1/tracks/2NIbokKeWl13vVJVl7HyWT,audio_features,spotify:track:2NIbokKeWl13vVJVl7HyWT,0.358
15,0.191,https://api.spotify.com/v1/audio-analysis/7Mob9AxqWbMbhV0PKbRrSG,0.638,175293,0.528,7Mob9AxqWbMbhV0PKbRrSG,,0.000632,11,0.217,-6.109,1,0.025,90.023,4,https://api.spotify.com/v1/tracks/7Mob9AxqWbMbhV0PKbRrSG,audio_features,spotify:track:7Mob9AxqWbMbhV0PKbRrSG,0.373
16,0.345,https://api.spotify.com/v1/audio-analysis/4Gwy0usZd2vYLDpBgCozXw,0.41,216960,0.667,4Gwy0usZd2vYLDpBgCozXw,,6.71e-06,9,0.101,-5.518,1,0.0924,167.741,4,https://api.spotify.com/v1/tracks/4Gwy0usZd2vYLDpBgCozXw,audio_features,spotify:track:4Gwy0usZd2vYLDpBgCozXw,0.353
17,0.156,https://api.spotify.com/v1/audio-analysis/3MRJNauekn0kMtMbqmbITv,0.693,214400,0.509,3MRJNauekn0kMtMbqmbITv,,0.0,9,0.198,-8.861,1,0.0497,104.007,4,https://api.spotify.com/v1/tracks/3MRJNauekn0kMtMbqmbITv,audio_features,spotify:track:3MRJNauekn0kMtMbqmbITv,0.343
18,0.163,https://api.spotify.com/v1/audio-analysis/3q503tHm0pfoWk28s5PxkQ,0.686,201293,0.822,3q503tHm0pfoWk28s5PxkQ,,0.0,9,0.0515,-4.182,1,0.0344,100.469,4,https://api.spotify.com/v1/tracks/3q503tHm0pfoWk28s5PxkQ,audio_features,spotify:track:3q503tHm0pfoWk28s5PxkQ,0.961
19,0.575,https://api.spotify.com/v1/audio-analysis/4FA7gfJDHZexA4EfIEwIMI,0.798,173147,0.695,4FA7gfJDHZexA4EfIEwIMI,,0.0,1,0.0706,-3.939,1,0.0444,99.008,4,https://api.spotify.com/v1/tracks/4FA7gfJDHZexA4EfIEwIMI,audio_features,spotify:track:4FA7gfJDHZexA4EfIEwIMI,0.905
0,0.304,https://api.spotify.com/v1/audio-analysis/4InrByhDwL5zEeNNHUIpbB,0.648,251853,0.838,4InrByhDwL5zEeNNHUIpbB,,0.0,0,0.103,-4.201,1,0.214,159.054,4,https://api.spotify.com/v1/tracks/4InrByhDwL5zEeNNHUIpbB,audio_features,spotify:track:4InrByhDwL5zEeNNHUIpbB,0.877
1,0.204,https://api.spotify.com/v1/audio-analysis/3X3Qb0lforU8nk6mgIIBaU,0.668,263373,0.516,3X3Qb0lforU8nk6mgIIBaU,,2.67e-06,5,0.331,-5.119,0,0.0326,90.155,4,https://api.spotify.com/v1/tracks/3X3Qb0lforU8nk6mgIIBaU,audio_features,spotify:track:3X3Qb0lforU8nk6mgIIBaU,0.623
2,0.154,https://api.spotify.com/v1/audio-analysis/6tQQPbnefwfw8bqWeNL1cX,0.423,287760,0.58,6tQQPbnefwfw8bqWeNL1cX,,0.0,7,0.141,-5.75,0,0.0408,172.214,4,https://api.spotify.com/v1/tracks/6tQQPbnefwfw8bqWeNL1cX,audio_features,spotify:track:6tQQPbnefwfw8bqWeNL1cX,0.242
3,0.915,https://api.spotify.com/v1/audio-analysis/0P9m3KIJg1hes8yJpn16gY,0.546,245293,0.272,0P9m3KIJg1hes8yJpn16gY,,0.0,0,0.116,-9.839,1,0.0287,138.219,4,https://api.spotify.com/v1/tracks/0P9m3KIJg1hes8yJpn16gY,audio_features,spotify:track:0P9m3KIJg1hes8yJpn16gY,0.289
4,0.511,https://api.spotify.com/v1/audio-analysis/43UJmuUbWW1xTtLHWyh5Xy,0.68,213467,0.591,43UJmuUbWW1xTtLHWyh5Xy,,0.0,4,0.0927,-3.961,0,0.0452,88.003,4,https://api.spotify.com/v1/tracks/43UJmuUbWW1xTtLHWyh5Xy,audio_features,spotify:track:43UJmuUbWW1xTtLHWyh5Xy,0.538
5,0.275,https://api.spotify.com/v1/audio-analysis/4rOLHfjXtgzMfi4TTab1gl,0.534,205027,0.443,4rOLHfjXtgzMfi4TTab1gl,,8.72e-05,5,0.12,-6.687,1,0.0783,172.198,4,https://api.spotify.com/v1/tracks/4rOLHfjXtgzMfi4TTab1gl,audio_features,spotify:track:4rOLHfjXtgzMfi4TTab1gl,0.49
6,0.303,https://api.spotify.com/v1/audio-analysis/0m3VHIQO3kzUJlmPtw9rZq,0.579,234800,0.528,0m3VHIQO3kzUJlmPtw9rZq,,0.0,4,0.322,-6.301,0,0.0304,87.775,4,https://api.spotify.com/v1/tracks/0m3VHIQO3kzUJlmPtw9rZq,audio_features,spotify:track:0m3VHIQO3kzUJlmPtw9rZq,0.308
7,0.851,https://api.spotify.com/v1/audio-analysis/0mikM0Er8PNlXuBf6mhppS,0.681,217933,0.592,0mikM0Er8PNlXuBf6mhppS,,8.76e-05,2,0.098,-5.918,1,0.0427,105.968,4,https://api.spotify.com/v1/tracks/0mikM0Er8PNlXuBf6mhppS,audio_features,spotify:track:0mikM0Er8PNlXuBf6mhppS,0.714
8,0.924,https://api.spotify.com/v1/audio-analysis/7Dvn0oz8D60v6ncIo5IzNa,0.405,230773,0.206,7Dvn0oz8D60v6ncIo5IzNa,,0.0,7,0.104,-9.269,1,0.031,80.641,4,https://api.spotify.com/v1/tracks/7Dvn0oz8D60v6ncIo5IzNa,audio_features,spotify:track:7Dvn0oz8D60v6ncIo5IzNa,0.244
9,0.86,https://api.spotify.com/v1/audio-analysis/3OEqPmEJyq3copQfc9QgHm,0.49,283093,0.315,3OEqPmEJyq3copQfc9QgHm,,0.000235,2,0.147,-8.87,1,0.0299,149.991,3,https://api.spotify.com/v1/tracks/3OEqPmEJyq3copQfc9QgHm,audio_features,spotify:track:3OEqPmEJyq3copQfc9QgHm,0.27
10,0.0164,https://api.spotify.com/v1/audio-analysis/3pfrqCapfJuZPmxaBVxZxH,0.507,249320,0.934,3pfrqCapfJuZPmxaBVxZxH,,0.00918,5,0.314,-3.86,1,0.132,83.771,4,https://api.spotify.com/v1/tracks/3pfrqCapfJuZPmxaBVxZxH,audio_features,spotify:track:3pfrqCapfJuZPmxaBVxZxH,0.342
11,0.0738,https://api.spotify.com/v1/audio-analysis/3GklgCste3PPtqDw9Ko7c3,0.552,283227,0.845,3GklgCste3PPtqDw9Ko7c3,,0.199,4,0.245,-5.365,0,0.0289,100.017,4,https://api.spotify.com/v1/tracks/3GklgCste3PPtqDw9Ko7c3,audio_features,spotify:track:3GklgCste3PPtqDw9Ko7c3,0.142
12,0.112,https://api.spotify.com/v1/audio-analysis/620ayNh1Z5ebr4WFHHobkb,0.277,252533,0.769,620ayNh1Z5ebr4WFHHobkb,,0.6,0,0.235,-8.216,1,0.0551,173.96,4,https://api.spotify.com/v1/tracks/620ayNh1Z5ebr4WFHHobkb,audio_features,spotify:track:620ayNh1Z5ebr4WFHHobkb,0.0353
13,0.00293,https://api.spotify.com/v1/audio-analysis/3HDLx2x8xriycyESjjWnR1,0.439,263590,0.744,3HDLx2x8xriycyESjjWnR1,,0.00103,1,0.565,-6.85,1,0.0604,168.005,4,https://api.spotify.com/v1/tracks/3HDLx2x8xriycyESjjWnR1,audio_features,spotify:track:3HDLx2x8xriycyESjjWnR1,0.564
14,0.000212,https://api.spotify.com/v1/audio-analysis/7FFNZbpfLWrygdkxrDhEaR,0.211,267520,0.726,7FFNZbpfLWrygdkxrDhEaR,,0.183,0,0.265,-6.825,1,0.0439,103.447,5,https://api.spotify.com/v1/tracks/7FFNZbpfLWrygdkxrDhEaR,audio_features,spotify:track:7FFNZbpfLWrygdkxrDhEaR,0.0797
15,0.00235,https://api.spotify.com/v1/audio-analysis/0UwGdXX9OdQlGp22xYPzRF,0.461,166640,0.872,0UwGdXX9OdQlGp22xYPzRF,,0.0233,6,0.113,-5.767,0,0.0483,165.998,4,https://api.spotify.com/v1/tracks/0UwGdXX9OdQlGp22xYPzRF,audio_features,spotify:track:0UwGdXX9OdQlGp22xYPzRF,0.433
16,0.0686,https://api.spotify.com/v1/audio-analysis/37ydE56nkhPukWdIGafGEo,0.403,309200,0.437,37ydE56nkhPukWdIGafGEo,,0.783,6,0.679,-11.149,0,0.035,119.847,4,https://api.spotify.com/v1/tracks/37ydE56nkhPukWdIGafGEo,audio_features,spotify:track:37ydE56nkhPukWdIGafGEo,0.0973
17,0.000724,https://api.spotify.com/v1/audio-analysis/62gIjWH6tlhCaMsgEMoIkk,0.475,273404,0.684,62gIjWH6tlhCaMsgEMoIkk,,0.00221,8,0.0778,-6.913,0,0.039,131.991,4,https://api.spotify.com/v1/tracks/62gIjWH6tlhCaMsgEMoIkk,audio_features,spotify:track:62gIjWH6tlhCaMsgEMoIkk,0.385
18,0.961,https://api.spotify.com/v1/audio-analysis/3prVCBkkFdeE3ZheeKwdzT,0.125,53307,0.858,3prVCBkkFdeE3ZheeKwdzT,,0.999,2,0.323,-21.491,0,0.0433,85.764,4,https://api.spotify.com/v1/tracks/3prVCBkkFdeE3ZheeKwdzT,audio_features,spotify:track:3prVCBkkFdeE3ZheeKwdzT,0.0506
19,0.108,https://api.spotify.com/v1/audio-analysis/32mQQENf8YNVKHBqOXu6tg,0.412,410342,0.588,32mQQENf8YNVKHBqOXu6tg,,0.0783,6,0.124,-10.481,0,0.0491,170.016,4,https://api.spotify.com/v1/tracks/32mQQENf8YNVKHBqOXu6tg,audio_features,spotify:track:32mQQENf8YNVKHBqOXu6tg,0.0568
0,0.366,https://api.spotify.com/v1/audio-analysis/1hFteHQuGEwT7vR9awmWfr,0.42,183053,0.666,1hFteHQuGEwT7vR9awmWfr,,0.000913,11,0.141,-7.335,0,0.051,158.808,3,https://api.spotify.com/v1/tracks/1hFteHQuGEwT7vR9awmWfr,audio_features,spotify:track:1hFteHQuGEwT7vR9awmWfr,0.433
1,0.0257,https://api.spotify.com/v1/audio-analysis/5KKtdjrkjjCp5IyoHKO5Na,0.492,236240,0.647,5KKtdjrkjjCp5IyoHKO5Na,,0.000298,8,0.0576,-5.401,0,0.0299,100.021,4,https://api.spotify.com/v1/tracks/5KKtdjrkjjCp5IyoHKO5Na,audio_features,spotify:track:5KKtdjrkjjCp5IyoHKO5Na,0.381
2,0.0313,https://api.spotify.com/v1/audio-analysis/22mPZV1Lnz9tMxf4bH3fj9,0.593,217747,0.761,22mPZV1Lnz9tMxf4bH3fj9,,0.00132,4,0.108,-6.318,1,0.0334,133.026,4,https://api.spotify.com/v1/tracks/22mPZV1Lnz9tMxf4bH3fj9,audio_features,spotify:track:22mPZV1Lnz9tMxf4bH3fj9,0.479
3,0.0782,https://api.spotify.com/v1/audio-analysis/6xpjRCUHdsOKdwBPR4JErH,0.699,186853,0.798,6xpjRCUHdsOKdwBPR4JErH,,0.00559,1,0.106,-5.056,0,0.0251,100.033,4,https://api.spotify.com/v1/tracks/6xpjRCUHdsOKdwBPR4JErH,audio_features,spotify:track:6xpjRCUHdsOKdwBPR4JErH,0.562
4,0.0912,https://api.spotify.com/v1/audio-analysis/6H0DMPyeJq7g6QdnLYXDuu,0.596,171760,0.801,6H0DMPyeJq7g6QdnLYXDuu,,0.000243,4,0.142,-5.227,1,0.0358,118.014,4,https://api.spotify.com/v1/tracks/6H0DMPyeJq7g6QdnLYXDuu,audio_features,spotify:track:6H0DMPyeJq7g6QdnLYXDuu,0.833
5,0.0689,https://api.spotify.com/v1/audio-analysis/5dXc745f9sSAHjxxpv0wPj,0.476,184173,0.847,5dXc745f9sSAHjxxpv0wPj,,9.26e-05,8,0.166,-5.77,1,0.109,154.697,4,https://api.spotify.com/v1/tracks/5dXc745f9sSAHjxxpv0wPj,audio_features,spotify:track:5dXc745f9sSAHjxxpv0wPj,0.251
6,0.131,https://api.spotify.com/v1/audio-analysis/7BORXPIMZVFfKgnJ1MjmKc,0.67,214147,0.77,7BORXPIMZVFfKgnJ1MjmKc,,0.000106,0,0.103,-5.455,0,0.0409,129.949,4,https://api.spotify.com/v1/tracks/7BORXPIMZVFfKgnJ1MjmKc,audio_features,spotify:track:7BORXPIMZVFfKgnJ1MjmKc,0.511
7,0.226,https://api.spotify.com/v1/audio-analysis/3gM6Q9GdcqKHuU4HyWHVwu,0.758,65253,0.745,3gM6Q9GdcqKHuU4HyWHVwu,,0.851,7,0.165,-11.604,1,0.0724,99.997,4,https://api.spotify.com/v1/tracks/3gM6Q9GdcqKHuU4HyWHVwu,audio_features,spotify:track:3gM6Q9GdcqKHuU4HyWHVwu,0.738
8,0.000406,https://api.spotify.com/v1/audio-analysis/6yicDIRj6BhDcof3LbC2sf,0.58,320320,0.52,6yicDIRj6BhDcof3LbC2sf,,0.00448,1,0.0892,-10.056,1,0.0385,126.009,4,https://api.spotify.com/v1/tracks/6yicDIRj6BhDcof3LbC2sf,audio_features,spotify:track:6yicDIRj6BhDcof3LbC2sf,0.112
9,1.66e-05,https://api.spotify.com/v1/audio-analysis/6OyqtTKT4VJxIXL0mlROpe,0.33,275693,0.925,6OyqtTKT4VJxIXL0mlROpe,,5.94e-06,1,0.128,-5.401,1,0.0454,193.932,4,https://api.spotify.com/v1/tracks/6OyqtTKT4VJxIXL0mlROpe,audio_features,spotify:track:6OyqtTKT4VJxIXL0mlROpe,0.456
10,0.000172,https://api.spotify.com/v1/audio-analysis/6lwd9gj4PTfrN1V7RqMXQX,0.543,254653,0.726,6lwd9gj4PTfrN1V7RqMXQX,,0.0,1,0.367,-7.26,0,0.0456,152.058,4,https://api.spotify.com/v1/tracks/6lwd9gj4PTfrN1V7RqMXQX,audio_features,spotify:track:6lwd9gj4PTfrN1V7RqMXQX,0.403
11,9.15e-06,https://api.spotify.com/v1/audio-analysis/7utb46QCNVKkzRRX9oySZK,0.387,340467,0.774,7utb46QCNVKkzRRX9oySZK,,0.0089,0,0.104,-7.428,1,0.0363,160.215,4,https://api.spotify.com/v1/tracks/7utb46QCNVKkzRRX9oySZK,audio_features,spotify:track:7utb46QCNVKkzRRX9oySZK,0.0705
12,0.0101,https://api.spotify.com/v1/audio-analysis/7vhfwcTWJVFbPGZMowLOz7,0.502,209387,0.342,7vhfwcTWJVFbPGZMowLOz7,,0.29,1,0.108,-9.587,1,0.0296,142.044,4,https://api.spotify.com/v1/tracks/7vhfwcTWJVFbPGZMowLOz7,audio_features,spotify:track:7vhfwcTWJVFbPGZMowLOz7,0.0899
13,7.85e-05,https://api.spotify.com/v1/audio-analysis/2rwOAKcBenNT5VZk9PtNCT,0.524,233200,0.358,2rwOAKcBenNT5VZk9PtNCT,,0.0,11,0.074,-6.897,1,0.03,85.879,4,https://api.spotify.com/v1/tracks/2rwOAKcBenNT5VZk9PtNCT,audio_features,spotify:track:2rwOAKcBenNT5VZk9PtNCT,0.229
14,0.0107,https://api.spotify.com/v1/audio-analysis/1IyouW0DGv7YSwC8hdH9V5,0.512,163500,0.777,1IyouW0DGv7YSwC8hdH9V5,,0.0,10,0.688,-6.261,0,0.349,99.495,4,https://api.spotify.com/v1/tracks/1IyouW0DGv7YSwC8hdH9V5,audio_features,spotify:track:1IyouW0DGv7YSwC8hdH9V5,0.625
15,0.353,https://api.spotify.com/v1/audio-analysis/2zIolZk9wJwFzzZVchz7Cu,0.638,253107,0.367,2zIolZk9wJwFzzZVchz7Cu,,0.012,0,0.123,-10.095,1,0.215,143.824,4,https://api.spotify.com/v1/tracks/2zIolZk9wJwFzzZVchz7Cu,audio_features,spotify:track:2zIolZk9wJwFzzZVchz7Cu,0.385
16,0.323,https://api.spotify.com/v1/audio-analysis/56jDVw3ihFcT8Wqo7D3spA,0.675,233000,0.65,56jDVw3ihFcT8Wqo7D3spA,,0.0,10,0.333,-8.976,1,0.245,80.925,4,https://api.spotify.com/v1/tracks/56jDVw3ihFcT8Wqo7D3spA,audio_features,spotify:track:56jDVw3ihFcT8Wqo7D3spA,0.436
17,0.43,https://api.spotify.com/v1/audio-analysis/01oPvBGYA2BRmPq9VjExBX,0.82,210833,0.541,01oPvBGYA2BRmPq9VjExBX,,0.0,7,0.102,-7.919,0,0.599,87.967,4,https://api.spotify.com/v1/tracks/01oPvBGYA2BRmPq9VjExBX,audio_features,spotify:track:01oPvBGYA2BRmPq9VjExBX,0.718
18,0.491,https://api.spotify.com/v1/audio-analysis/6xxCDbe7tGoN2DqYSk2gNq,0.678,229333,0.618,6xxCDbe7tGoN2DqYSk2gNq,,0.0,6,0.139,-10.397,0,0.24,90.006,4,https://api.spotify.com/v1/tracks/6xxCDbe7tGoN2DqYSk2gNq,audio_features,spotify:track:6xxCDbe7tGoN2DqYSk2gNq,0.645
19,0.265,https://api.spotify.com/v1/audio-analysis/5cl6tTDXgNOegPzVCPZHLg,0.818,160000,0.456,5cl6tTDXgNOegPzVCPZHLg,,0.0,10,0.108,-8.26,0,0.444,97.117,4,https://api.spotify.com/v1/tracks/5cl6tTDXgNOegPzVCPZHLg,audio_features,spotify:track:5cl6tTDXgNOegPzVCPZHLg,0.644
0,0.135,https://api.spotify.com/v1/audio-analysis/42GiunCEboGgK4auYWj2Ar,0.613,172216,0.714,42GiunCEboGgK4auYWj2Ar,,0.0,10,0.169,-6.965,0,0.23,92.947,4,https://api.spotify.com/v1/tracks/42GiunCEboGgK4auYWj2Ar,audio_features,spotify:track:42GiunCEboGgK4auYWj2Ar,0.801
1,0.166,https://api.spotify.com/v1/audio-analysis/0SNcqfRZpbhXsN9myRPDDZ,0.511,277960,0.712,0SNcqfRZpbhXsN9myRPDDZ,,0.0,6,0.15,-8.857,1,0.242,99.022,4,https://api.spotify.com/v1/tracks/0SNcqfRZpbhXsN9myRPDDZ,audio_features,spotify:track:0SNcqfRZpbhXsN9myRPDDZ,0.397
2,0.487,https://api.spotify.com/v1/audio-analysis/44vy1qHP6Zkolcux0KbTVt,0.633,218000,0.576,44vy1qHP6Zkolcux0KbTVt,,0.0,1,0.0995,-9.444,1,0.528,89.276,4,https://api.spotify.com/v1/tracks/44vy1qHP6Zkolcux0KbTVt,audio_features,spotify:track:44vy1qHP6Zkolcux0KbTVt,0.805
3,0.847,https://api.spotify.com/v1/audio-analysis/0J0reE5aOF3eCvReUEHmDu,0.766,231626,0.672,0J0reE5aOF3eCvReUEHmDu,,1.37e-06,2,0.0803,-9.124,0,0.247,85.977,4,https://api.spotify.com/v1/tracks/0J0reE5aOF3eCvReUEHmDu,audio_features,spotify:track:0J0reE5aOF3eCvReUEHmDu,0.483
4,0.0249,https://api.spotify.com/v1/audio-analysis/2NVEkbqdVIni9pLB7cId6y,0.72,216934,0.813,2NVEkbqdVIni9pLB7cId6y,,0.0,9,0.186,-4.107,1,0.0552,134.134,4,https://api.spotify.com/v1/tracks/2NVEkbqdVIni9pLB7cId6y,audio_features,spotify:track:2NVEkbqdVIni9pLB7cId6y,0.337
5,0.126,https://api.spotify.com/v1/audio-analysis/3zitvbIy1XtZCrkfLi5Kxl,0.517,208120,0.412,3zitvbIy1XtZCrkfLi5Kxl,,0.0,2,0.195,-8.729,1,0.0273,127.791,4,https://api.spotify.com/v1/tracks/3zitvbIy1XtZCrkfLi5Kxl,audio_features,spotify:track:3zitvbIy1XtZCrkfLi5Kxl,0.102
6,0.678,https://api.spotify.com/v1/audio-analysis/121o6HL9SYsBO0jvu6UicR,0.592,210005,0.269,121o6HL9SYsBO0jvu6UicR,,1.93e-05,2,0.226,-9.678,1,0.0315,128.837,4,https://api.spotify.com/v1/tracks/121o6HL9SYsBO0jvu6UicR,audio_features,spotify:track:121o6HL9SYsBO0jvu6UicR,0.239
7,0.735,https://api.spotify.com/v1/audio-analysis/6utiXjyN4dWoMNEZa2skxn,0.405,164813,0.563,6utiXjyN4dWoMNEZa2skxn,,0.0,9,0.198,-7.313,1,0.033,117.777,4,https://api.spotify.com/v1/tracks/6utiXjyN4dWoMNEZa2skxn,audio_features,spotify:track:6utiXjyN4dWoMNEZa2skxn,0.592
8,0.912,https://api.spotify.com/v1/audio-analysis/2wvr1ITeMHg51JQXT0gltU,0.427,158747,0.6,2wvr1ITeMHg51JQXT0gltU,,0.0102,8,0.154,-10.389,1,0.0438,115.2,4,https://api.spotify.com/v1/tracks/2wvr1ITeMHg51JQXT0gltU,audio_features,spotify:track:2wvr1ITeMHg51JQXT0gltU,0.679
9,0.419,https://api.spotify.com/v1/audio-analysis/4WF5LimzUMjkkY882Lv0VK,0.547,141907,0.618,4WF5LimzUMjkkY882Lv0VK,,0.0,3,0.106,-7.446,1,0.0267,134.622,4,https://api.spotify.com/v1/tracks/4WF5LimzUMjkkY882Lv0VK,audio_features,spotify:track:4WF5LimzUMjkkY882Lv0VK,0.689
10,0.823,https://api.spotify.com/v1/audio-analysis/25rw6aLVpeUeQt8JkNpqcs,0.598,169613,0.85,25rw6aLVpeUeQt8JkNpqcs,,0.0,9,0.258,-9.077,1,0.0352,126.325,4,https://api.spotify.com/v1/tracks/25rw6aLVpeUeQt8JkNpqcs,audio_features,spotify:track:25rw6aLVpeUeQt8JkNpqcs,0.928
11,0.845,https://api.spotify.com/v1/audio-analysis/42520w4QprrUBMS0OI9eN9,0.655,180867,0.505,42520w4QprrUBMS0OI9eN9,,0.00204,8,0.0863,-10.289,1,0.0301,124.854,4,https://api.spotify.com/v1/tracks/42520w4QprrUBMS0OI9eN9,audio_features,spotify:track:42520w4QprrUBMS0OI9eN9,0.727
12,0.437,https://api.spotify.com/v1/audio-analysis/7KqrxJAaL0TtI8scqLekO9,0.463,175627,0.694,7KqrxJAaL0TtI8scqLekO9,,0.00109,2,0.0979,-7.766,1,0.0297,139.228,4,https://api.spotify.com/v1/tracks/7KqrxJAaL0TtI8scqLekO9,audio_features,spotify:track:7KqrxJAaL0TtI8scqLekO9,0.686
13,0.237,https://api.spotify.com/v1/audio-analysis/5QT0t5IaAHnpoCxepbba9x,0.579,106640,0.632,5QT0t5IaAHnpoCxepbba9x,,2.81e-06,3,0.373,-8.059,1,0.0319,103.876,4,https://api.spotify.com/v1/tracks/5QT0t5IaAHnpoCxepbba9x,audio_features,spotify:track:5QT0t5IaAHnpoCxepbba9x,0.91
14,0.685,https://api.spotify.com/v1/audio-analysis/5GRbqyjRbelMyyCaks7hSX,0.613,136267,0.832,5GRbqyjRbelMyyCaks7hSX,,0.0,4,0.106,-10.082,0,0.0426,126.71,4,https://api.spotify.com/v1/tracks/5GRbqyjRbelMyyCaks7hSX,audio_features,spotify:track:5GRbqyjRbelMyyCaks7hSX,0.963
15,0.0423,https://api.spotify.com/v1/audio-analysis/2qQAF1KH4ksro4GOUzLKos,0.304,156280,0.465,2qQAF1KH4ksro4GOUzLKos,,0.0114,9,0.0768,-9.506,0,0.028,97.874,4,https://api.spotify.com/v1/tracks/2qQAF1KH4ksro4GOUzLKos,audio_features,spotify:track:2qQAF1KH4ksro4GOUzLKos,0.331
16,0.218,https://api.spotify.com/v1/audio-analysis/5SZdqRAkPUbC69kBfC4yRU,0.545,180907,0.677,5SZdqRAkPUbC69kBfC4yRU,,6.01e-05,6,0.0961,-7.896,1,0.0252,94.957,4,https://api.spotify.com/v1/tracks/5SZdqRAkPUbC69kBfC4yRU,audio_features,spotify:track:5SZdqRAkPUbC69kBfC4yRU,0.96
17,0.000384,https://api.spotify.com/v1/audio-analysis/4UEj1YZgAh5Gf8z8GG6odU,0.481,170538,0.895,4UEj1YZgAh5Gf8z8GG6odU,,0.000358,4,0.147,-7.825,1,0.0363,131.981,4,https://api.spotify.com/v1/tracks/4UEj1YZgAh5Gf8z8GG6odU,audio_features,spotify:track:4UEj1YZgAh5Gf8z8GG6odU,0.713
18,0.00154,https://api.spotify.com/v1/audio-analysis/36ksyGE61Mfa473eolLOY5,0.632,285664,0.768,36ksyGE61Mfa473eolLOY5,,9.35e-05,9,0.171,-8.542,1,0.0448,131.987,4,https://api.spotify.com/v1/tracks/36ksyGE61Mfa473eolLOY5,audio_features,spotify:track:36ksyGE61Mfa473eolLOY5,0.38
19,0.778,https://api.spotify.com/v1/audio-analysis/7LIAFTC2BK3HNEdKhEISpV,0.485,196823,0.341,7LIAFTC2BK3HNEdKhEISpV,,0.221,4,0.0923,-13.863,1,0.0293,114.634,4,https://api.spotify.com/v1/tracks/7LIAFTC2BK3HNEdKhEISpV,audio_features,spotify:track:7LIAFTC2BK3HNEdKhEISpV,0.47
0,0.408,https://api.spotify.com/v1/audio-analysis/6IfAuvSe9V6bWrVXzoVtcg,0.555,183587,0.688,6IfAuvSe9V6bWrVXzoVtcg,,1.04e-05,4,0.18,-10.058,0,0.0305,120.304,4,https://api.spotify.com/v1/tracks/6IfAuvSe9V6bWrVXzoVtcg,audio_features,spotify:track:6IfAuvSe9V6bWrVXzoVtcg,0.743
1,0.25,https://api.spotify.com/v1/audio-analysis/7KR9rjIxA9Dwtt20END4NQ,0.266,207133,0.524,7KR9rjIxA9Dwtt20END4NQ,,0.0,8,0.109,-5.209,1,0.0333,76.817,4,https://api.spotify.com/v1/tracks/7KR9rjIxA9Dwtt20END4NQ,audio_features,spotify:track:7KR9rjIxA9Dwtt20END4NQ,0.306
